ID	Parent_ID	SampleType	NCBITaxonomy	Type	NCBIRank	Group_Size	Interventions	Community_composition
3384652	3384618	burger_hComm				6		Acidaminococcus_fermentans_DSM_20731; Acidaminococcus_sp_D21; Adlercreutzia_equolifaciens_DSM_19450; Akkermansia_muciniphila_ATCC_BAA-835; Alistipes_finegoldii_DSM_17242; Alistipes_indistinctus_YIT_12060_DSM_22520; Alistipes_onderdonkii_DSM_19147; Alistipes_shahii_WAL_8301_DSM_19121; Anaerofustis_stercorihominis_DSM_17244; Anaerostipes_caccae_DSM_14662; Anaerotruncus_colihominis_DSM_17241; Bacteroides_caccae_ATCC_43185; Bacteroides_coprophilus_DSM_18228; Bacteroides_dorei_5_1_36/D4; Bacteroides_eggerthii_DSM_20697; Bacteroides_finegoldii_DSM_17565; Bacteroides_fragilis_3_1_12; Bacteroides_intestinalis_DSM_17393; Bacteroides_ovatus_ATCC_8483; Bacteroides_plebeius_DSM_17135; Bacteroides_sp_1_1_6; Bacteroides_sp_2_1_22; Bacteroides_sp_3_1_19; Bacteroides_sp_9_1_42FAA; Bacteroides_sp_D2; Bacteroides_stercoris_ATCC_43183; Bacteroides_thetaiotaomicron_VPI_5482; Bacteroides_uniformis_ATCC_8492; Bacteroides_vulgatus_ATCC_8482; Bifidobacterium_catenulatum_DSM_16992; Bifidobacterium_pseudocatenulatum_DSM_20438; Blautia_hansenii_DSM_20583; Blautia_hydrogenotrophica_DSM_10507; Bryantella_formatexigens_DSM_14469; Burkholderiales_bacterium_1_1_47; Butyrivibrio_crossotus_DSM_2876; Catenibacterium_mitsuokai_DSM_15897; Clostridium_bolteae_ATCC_BAA_613; Clostridium_hylemonae_DSM_15053; Clostridium_leptum_DSM_753; Clostridium_scindens_ATCC_35704; Clostridium_sp_L2-50; Clostridium_sp_M62-1; Clostridium_spiroforme_DSM_1552; Clostridium_sporogenes_DSM_795; Collinsella_aerofaciens_ATCC_25986; Collinsella_stercoris_DSM_13279; Coprococcus_comes_ATCC_27758; Coprococcus_eutactus_ATCC_27759; Desulfovibrio_piger_ATCC_29098; Dorea_formicigenerans_ATCC_27755; Dorea_longicatena_DSM_13814; Enterobacter_cloacae_subsp._cloacae_DSM_30054; Enterococcus_faecalis_DSM_20478; Eubacterium_biforme_DSM_3989; Eubacterium_dolichum_DSM_3991; Eubacterium_eligens_ATCC_27750; Eubacterium_rectale_ATCC_33656; Eubacterium_siraeum_DSM_15702; Eubacterium_ventriosum_ATCC_27560; Faecalibacterium_prausnitzii_A2-165; Holdemania_filiformis_DSM_12042; Lactobacillus_plantarum_subsp_plantarum_ATCC_14917; Mitsuokella_multacida_DSM_20544; Odoribacter_splanchnicus_DSM_20712; Olsenella_uli_DSM_7084; Parabacteroides_distasonis_ATCC_8503; Parabacteroides_merdae_ATCC_43184; Phocaeicola_coprocola_DSM_17136; Phocaeicola_dorei_DSM_17855; Prevotella_copri_DSM_18205; Roseburia_intestinalis_L1-82; Ruminococcus_flavefaciens_DSM_25089; Ruminococcus_gnavus_ATCC_29149; Ruminococcus_lactaris_ATCC_29176; Ruminococcus_torques_ATCC_27756; Slackia_exigua_ATCC_700122; Subdoligranulum_variabile_DSM_15176; Veillonella_dispar_DSM_20735
3384653	3384618	Burger_hComm				6		Acidaminococcus_fermentans_DSM_20731; Acidaminococcus_sp_D21; Adlercreutzia_equolifaciens_DSM_19450; Akkermansia_muciniphila_ATCC_BAA-835; Alistipes_finegoldii_DSM_17242; Alistipes_indistinctus_YIT_12060_DSM_22520; Alistipes_onderdonkii_DSM_19147; Alistipes_shahii_WAL_8301_DSM_19121; Anaerofustis_stercorihominis_DSM_17244; Anaerostipes_caccae_DSM_14662; Anaerotruncus_colihominis_DSM_17241; Bacteroides_caccae_ATCC_43185; Bacteroides_coprophilus_DSM_18228; Bacteroides_dorei_5_1_36/D4; Bacteroides_eggerthii_DSM_20697; Bacteroides_finegoldii_DSM_17565; Bacteroides_fragilis_3_1_12; Bacteroides_intestinalis_DSM_17393; Bacteroides_ovatus_ATCC_8483; Bacteroides_plebeius_DSM_17135; Bacteroides_sp_1_1_6; Bacteroides_sp_2_1_22; Bacteroides_sp_3_1_19; Bacteroides_sp_9_1_42FAA; Bacteroides_sp_D2; Bacteroides_stercoris_ATCC_43183; Bacteroides_thetaiotaomicron_VPI_5482; Bacteroides_uniformis_ATCC_8492; Bacteroides_vulgatus_ATCC_8482; Bifidobacterium_catenulatum_DSM_16992; Bifidobacterium_pseudocatenulatum_DSM_20438; Blautia_hansenii_DSM_20583; Blautia_hydrogenotrophica_DSM_10507; Bryantella_formatexigens_DSM_14469; Burkholderiales_bacterium_1_1_47; Butyrivibrio_crossotus_DSM_2876; Catenibacterium_mitsuokai_DSM_15897; Clostridium_bolteae_ATCC_BAA_613; Clostridium_hylemonae_DSM_15053; Clostridium_leptum_DSM_753; Clostridium_scindens_ATCC_35704; Clostridium_sp_L2-50; Clostridium_sp_M62-1; Clostridium_spiroforme_DSM_1552; Clostridium_sporogenes_DSM_795; Collinsella_aerofaciens_ATCC_25986; Collinsella_stercoris_DSM_13279; Coprococcus_comes_ATCC_27758; Coprococcus_eutactus_ATCC_27759; Desulfovibrio_piger_ATCC_29098; Dorea_formicigenerans_ATCC_27755; Dorea_longicatena_DSM_13814; Enterobacter_cloacae_subsp._cloacae_DSM_30054; Enterococcus_faecalis_DSM_20478; Eubacterium_biforme_DSM_3989; Eubacterium_dolichum_DSM_3991; Eubacterium_eligens_ATCC_27750; Eubacterium_rectale_ATCC_33656; Eubacterium_siraeum_DSM_15702; Eubacterium_ventriosum_ATCC_27560; Faecalibacterium_prausnitzii_A2-165; Holdemania_filiformis_DSM_12042; Lactobacillus_plantarum_subsp_plantarum_ATCC_14917; Mitsuokella_multacida_DSM_20544; Odoribacter_splanchnicus_DSM_20712; Olsenella_uli_DSM_7084; Parabacteroides_distasonis_ATCC_8503; Parabacteroides_merdae_ATCC_43184; Phocaeicola_coprocola_DSM_17136; Phocaeicola_dorei_DSM_17855; Prevotella_copri_DSM_18205; Roseburia_intestinalis_L1-82; Ruminococcus_flavefaciens_DSM_25089; Ruminococcus_gnavus_ATCC_29149; Ruminococcus_lactaris_ATCC_29176; Ruminococcus_torques_ATCC_27756; Slackia_exigua_ATCC_700122; Subdoligranulum_variabile_DSM_15176; Veillonella_dispar_DSM_20735
3384654	3384618	Comm5				3		Acidaminococcus_sp_D21; Bacteroides_caccae_ATCC_43185; Bacteroides_dorei_5_1_36/D4; Bacteroides_fragilis_3_1_12; Bacteroides_sp_2_1_22; Catenibacterium_mitsuokai_DSM_15897; Clostridium_bolteae_ATCC_BAA_613; Clostridium_sp_M62-1; Clostridium_sporogenes_DSM_795; Collinsella_aerofaciens_ATCC_25986; Coprococcus_comes_ATCC_27758
3384655	3384618	Comm6				3		Dorea_formicigenerans_ATCC_27755; Dorea_longicatena_DSM_13814; Enterococcus_faecalis_DSM_20478; Eubacterium_rectale_ATCC_33656; Mitsuokella_multacida_DSM_20544; Roseburia_intestinalis_L1-82; Ruminococcus_gnavus_ATCC_29149; Ruminococcus_lactaris_ATCC_29176; Acidaminococcus_fermentans_DSM_20731; Anaerostipes_caccae_DSM_14662; Anaerotruncus_colihominis_DSM_17241
3384656	3384618	Comm7				3		Bacteroides_finegoldii_DSM_17565; Bacteroides_sp_1_1_6; Bifidobacterium_pseudocatenulatum_DSM_20438; Blautia_hansenii_DSM_20583; Butyrivibrio_crossotus_DSM_2876; Clostridium_hylemonae_DSM_15053; Clostridium_leptum_DSM_753; Clostridium_spiroforme_DSM_1552; Coprococcus_eutactus_ATCC_27759; Eubacterium_ventriosum_ATCC_27560; Lactobacillus_plantarum_subsp_plantarum_ATCC_14917
3384657	3384618	Comm8				3		Subdoligranulum_variabile_DSM_15176; Bacteroides_intestinalis_DSM_17393; Bacteroides_ovatus_ATCC_8483; Bacteroides_plebeius_DSM_17135; Bacteroides_sp_D2; Bacteroides_stercoris_ATCC_43183; Bacteroides_thetaiotaomicron_VPI_5482; Bacteroides_uniformis_ATCC_8492; Bifidobacterium_catenulatum_DSM_16992; Blautia_hydrogenotrophica_DSM_10507; Bryantella_formatexigens_DSM_14469
3384658	3384618	Comm9				3		Clostridium_scindens_ATCC_35704; Clostridium_sp_L2-50; Enterobacter_cloacae_subsp._cloacae_DSM_30054; Eubacterium_eligens_ATCC_27750; Eubacterium_siraeum_DSM_15702; Faecalibacterium_prausnitzii_A2-165; Holdemania_filiformis_DSM_12042; Phocaeicola_dorei_DSM_17855; Ruminococcus_torques_ATCC_27756; Slackia_exigua_ATCC_700122; Ruminococcus_flavefaciens_DSM_25089
3384659	3384618	Comm10				3		Adlercreutzia_equolifaciens_DSM_19450; Akkermansia_muciniphila_ATCC_BAA-835; Alistipes_finegoldii_DSM_17242; Alistipes_indistinctus_YIT_12060_DSM_22520; Alistipes_onderdonkii_DSM_19147; Alistipes_shahii_WAL_8301_DSM_19121; Anaerofustis_stercorihominis_DSM_17244; Bacteroides_coprophilus_DSM_18228; Bacteroides_eggerthii_DSM_20697; Bacteroides_sp_3_1_19; Bacteroides_sp_9_1_42FAA
3384660	3384618	Comm11				3		Bacteroides_vulgatus_ATCC_8482; Burkholderiales_bacterium_1_1_47; Collinsella_stercoris_DSM_13279; Desulfovibrio_piger_ATCC_29098; Eubacterium_biforme_DSM_3989; Eubacterium_dolichum_DSM_3991; Odoribacter_splanchnicus_DSM_20712; Olsenella_uli_DSM_7084; Parabacteroides_distasonis_ATCC_8503; Parabacteroides_merdae_ATCC_43184; Prevotella_copri_DSM_18205; Phocaeicola_coprocola_DSM_17136; Veillonella_dispar_DSM_20735
3384661	3384618	Cow_Milk				3		
3384662	3384618	Cow_Milk_Comm5				3		Acidaminococcus_sp_D21; Bacteroides_caccae_ATCC_43185; Bacteroides_dorei_5_1_36/D4; Bacteroides_fragilis_3_1_12; Bacteroides_sp_2_1_22; Catenibacterium_mitsuokai_DSM_15897; Clostridium_bolteae_ATCC_BAA_613; Clostridium_sp_M62-1; Clostridium_sporogenes_DSM_795; Collinsella_aerofaciens_ATCC_25986; Coprococcus_comes_ATCC_27758
3384663	3384618	Cow_Milk_Comm6				3		Dorea_formicigenerans_ATCC_27755; Dorea_longicatena_DSM_13814; Enterococcus_faecalis_DSM_20478; Eubacterium_rectale_ATCC_33656; Mitsuokella_multacida_DSM_20544; Roseburia_intestinalis_L1-82; Ruminococcus_gnavus_ATCC_29149; Ruminococcus_lactaris_ATCC_29176; Acidaminococcus_fermentans_DSM_20731; Anaerostipes_caccae_DSM_14662; Anaerotruncus_colihominis_DSM_17241
3384664	3384618	Cow_Milk_Comm7				3		Bacteroides_finegoldii_DSM_17565; Bacteroides_sp_1_1_6; Bifidobacterium_pseudocatenulatum_DSM_20438; Blautia_hansenii_DSM_20583; Butyrivibrio_crossotus_DSM_2876; Clostridium_hylemonae_DSM_15053; Clostridium_leptum_DSM_753; Clostridium_spiroforme_DSM_1552; Coprococcus_eutactus_ATCC_27759; Eubacterium_ventriosum_ATCC_27560; Lactobacillus_plantarum_subsp_plantarum_ATCC_14917
3384665	3384618	Cow_Milk_Comm8				3		Subdoligranulum_variabile_DSM_15176; Bacteroides_intestinalis_DSM_17393; Bacteroides_ovatus_ATCC_8483; Bacteroides_plebeius_DSM_17135; Bacteroides_sp_D2; Bacteroides_stercoris_ATCC_43183; Bacteroides_thetaiotaomicron_VPI_5482; Bacteroides_uniformis_ATCC_8492; Bifidobacterium_catenulatum_DSM_16992; Blautia_hydrogenotrophica_DSM_10507; Bryantella_formatexigens_DSM_14469
3384666	3384618	Cow_Milk_Comm9				3		Clostridium_scindens_ATCC_35704; Clostridium_sp_L2-50; Enterobacter_cloacae_subsp._cloacae_DSM_30054; Eubacterium_eligens_ATCC_27750; Eubacterium_siraeum_DSM_15702; Faecalibacterium_prausnitzii_A2-165; Holdemania_filiformis_DSM_12042; Phocaeicola_dorei_DSM_17855; Ruminococcus_torques_ATCC_27756; Slackia_exigua_ATCC_700122; Ruminococcus_flavefaciens_DSM_25089
3384667	3384618	Cow_Milk_Comm10				3		Adlercreutzia_equolifaciens_DSM_19450; Akkermansia_muciniphila_ATCC_BAA-835; Alistipes_finegoldii_DSM_17242; Alistipes_indistinctus_YIT_12060_DSM_22520; Alistipes_onderdonkii_DSM_19147; Alistipes_shahii_WAL_8301_DSM_19121; Anaerofustis_stercorihominis_DSM_17244; Bacteroides_coprophilus_DSM_18228; Bacteroides_eggerthii_DSM_20697; Bacteroides_sp_3_1_19; Bacteroides_sp_9_1_42FAA
3384668	3384618	Cow_Milk_Comm11				3		Bacteroides_vulgatus_ATCC_8482; Burkholderiales_bacterium_1_1_47; Collinsella_stercoris_DSM_13279; Desulfovibrio_piger_ATCC_29098; Eubacterium_biforme_DSM_3989; Eubacterium_dolichum_DSM_3991; Odoribacter_splanchnicus_DSM_20712; Olsenella_uli_DSM_7084; Parabacteroides_distasonis_ATCC_8503; Parabacteroides_merdae_ATCC_43184; Prevotella_copri_DSM_18205; Phocaeicola_coprocola_DSM_17136; Veillonella_dispar_DSM_20735
3384669	3384618	Cow_Milk_hComm				6		Acidaminococcus_fermentans_DSM_20731; Acidaminococcus_sp_D21; Adlercreutzia_equolifaciens_DSM_19450; Akkermansia_muciniphila_ATCC_BAA-835; Alistipes_finegoldii_DSM_17242; Alistipes_indistinctus_YIT_12060_DSM_22520; Alistipes_onderdonkii_DSM_19147; Alistipes_shahii_WAL_8301_DSM_19121; Anaerofustis_stercorihominis_DSM_17244; Anaerostipes_caccae_DSM_14662; Anaerotruncus_colihominis_DSM_17241; Bacteroides_caccae_ATCC_43185; Bacteroides_coprophilus_DSM_18228; Bacteroides_dorei_5_1_36/D4; Bacteroides_eggerthii_DSM_20697; Bacteroides_finegoldii_DSM_17565; Bacteroides_fragilis_3_1_12; Bacteroides_intestinalis_DSM_17393; Bacteroides_ovatus_ATCC_8483; Bacteroides_plebeius_DSM_17135; Bacteroides_sp_1_1_6; Bacteroides_sp_2_1_22; Bacteroides_sp_3_1_19; Bacteroides_sp_9_1_42FAA; Bacteroides_sp_D2; Bacteroides_stercoris_ATCC_43183; Bacteroides_thetaiotaomicron_VPI_5482; Bacteroides_uniformis_ATCC_8492; Bacteroides_vulgatus_ATCC_8482; Bifidobacterium_catenulatum_DSM_16992; Bifidobacterium_pseudocatenulatum_DSM_20438; Blautia_hansenii_DSM_20583; Blautia_hydrogenotrophica_DSM_10507; Bryantella_formatexigens_DSM_14469; Burkholderiales_bacterium_1_1_47; Butyrivibrio_crossotus_DSM_2876; Catenibacterium_mitsuokai_DSM_15897; Clostridium_bolteae_ATCC_BAA_613; Clostridium_hylemonae_DSM_15053; Clostridium_leptum_DSM_753; Clostridium_scindens_ATCC_35704; Clostridium_sp_L2-50; Clostridium_sp_M62-1; Clostridium_spiroforme_DSM_1552; Clostridium_sporogenes_DSM_795; Collinsella_aerofaciens_ATCC_25986; Collinsella_stercoris_DSM_13279; Coprococcus_comes_ATCC_27758; Coprococcus_eutactus_ATCC_27759; Desulfovibrio_piger_ATCC_29098; Dorea_formicigenerans_ATCC_27755; Dorea_longicatena_DSM_13814; Enterobacter_cloacae_subsp._cloacae_DSM_30054; Enterococcus_faecalis_DSM_20478; Eubacterium_biforme_DSM_3989; Eubacterium_dolichum_DSM_3991; Eubacterium_eligens_ATCC_27750; Eubacterium_rectale_ATCC_33656; Eubacterium_siraeum_DSM_15702; Eubacterium_ventriosum_ATCC_27560; Faecalibacterium_prausnitzii_A2-165; Holdemania_filiformis_DSM_12042; Lactobacillus_plantarum_subsp_plantarum_ATCC_14917; Mitsuokella_multacida_DSM_20544; Odoribacter_splanchnicus_DSM_20712; Olsenella_uli_DSM_7084; Parabacteroides_distasonis_ATCC_8503; Parabacteroides_merdae_ATCC_43184; Phocaeicola_coprocola_DSM_17136; Phocaeicola_dorei_DSM_17855; Prevotella_copri_DSM_18205; Roseburia_intestinalis_L1-82; Ruminococcus_flavefaciens_DSM_25089; Ruminococcus_gnavus_ATCC_29149; Ruminococcus_lactaris_ATCC_29176; Ruminococcus_torques_ATCC_27756; Slackia_exigua_ATCC_700122; Subdoligranulum_variabile_DSM_15176; Veillonella_dispar_DSM_20735
3384670	3384618	DrugsNDiet				3		
3384671	3384618	DrugsNDiet_Comm5				3		Acidaminococcus_sp_D21; Bacteroides_caccae_ATCC_43185; Bacteroides_dorei_5_1_36/D4; Bacteroides_fragilis_3_1_12; Bacteroides_sp_2_1_22; Catenibacterium_mitsuokai_DSM_15897; Clostridium_bolteae_ATCC_BAA_613; Clostridium_sp_M62-1; Clostridium_sporogenes_DSM_795; Collinsella_aerofaciens_ATCC_25986; Coprococcus_comes_ATCC_27758
3384672	3384618	DrugsNDiet_Comm6				3		Dorea_formicigenerans_ATCC_27755; Dorea_longicatena_DSM_13814; Enterococcus_faecalis_DSM_20478; Eubacterium_rectale_ATCC_33656; Mitsuokella_multacida_DSM_20544; Roseburia_intestinalis_L1-82; Ruminococcus_gnavus_ATCC_29149; Ruminococcus_lactaris_ATCC_29176; Acidaminococcus_fermentans_DSM_20731; Anaerostipes_caccae_DSM_14662; Anaerotruncus_colihominis_DSM_17241
3384673	3384618	DrugsNDiet_Comm7				3		Bacteroides_finegoldii_DSM_17565; Bacteroides_sp_1_1_6; Bifidobacterium_pseudocatenulatum_DSM_20438; Blautia_hansenii_DSM_20583; Butyrivibrio_crossotus_DSM_2876; Clostridium_hylemonae_DSM_15053; Clostridium_leptum_DSM_753; Clostridium_spiroforme_DSM_1552; Coprococcus_eutactus_ATCC_27759; Eubacterium_ventriosum_ATCC_27560; Lactobacillus_plantarum_subsp_plantarum_ATCC_14917
3384674	3384618	DrugsNDiet_Comm8				3		Subdoligranulum_variabile_DSM_15176; Bacteroides_intestinalis_DSM_17393; Bacteroides_ovatus_ATCC_8483; Bacteroides_plebeius_DSM_17135; Bacteroides_sp_D2; Bacteroides_stercoris_ATCC_43183; Bacteroides_thetaiotaomicron_VPI_5482; Bacteroides_uniformis_ATCC_8492; Bifidobacterium_catenulatum_DSM_16992; Blautia_hydrogenotrophica_DSM_10507; Bryantella_formatexigens_DSM_14469
3384675	3384618	DrugsNDiet_Comm9				3		Clostridium_scindens_ATCC_35704; Clostridium_sp_L2-50; Enterobacter_cloacae_subsp._cloacae_DSM_30054; Eubacterium_eligens_ATCC_27750; Eubacterium_siraeum_DSM_15702; Faecalibacterium_prausnitzii_A2-165; Holdemania_filiformis_DSM_12042; Phocaeicola_dorei_DSM_17855; Ruminococcus_torques_ATCC_27756; Slackia_exigua_ATCC_700122; Ruminococcus_flavefaciens_DSM_25089
3384676	3384618	DrugsNDiet_Comm10				3		Adlercreutzia_equolifaciens_DSM_19450; Akkermansia_muciniphila_ATCC_BAA-835; Alistipes_finegoldii_DSM_17242; Alistipes_indistinctus_YIT_12060_DSM_22520; Alistipes_onderdonkii_DSM_19147; Alistipes_shahii_WAL_8301_DSM_19121; Anaerofustis_stercorihominis_DSM_17244; Bacteroides_coprophilus_DSM_18228; Bacteroides_eggerthii_DSM_20697; Bacteroides_sp_3_1_19; Bacteroides_sp_9_1_42FAA
3384677	3384618	DrugsNDiet_Comm11				3		Bacteroides_vulgatus_ATCC_8482; Burkholderiales_bacterium_1_1_47; Collinsella_stercoris_DSM_13279; Desulfovibrio_piger_ATCC_29098; Eubacterium_biforme_DSM_3989; Eubacterium_dolichum_DSM_3991; Odoribacter_splanchnicus_DSM_20712; Olsenella_uli_DSM_7084; Parabacteroides_distasonis_ATCC_8503; Parabacteroides_merdae_ATCC_43184; Prevotella_copri_DSM_18205; Phocaeicola_coprocola_DSM_17136; Veillonella_dispar_DSM_20735
3384678	3384618	DrugsNDiet_hComm				6		Acidaminococcus_fermentans_DSM_20731; Acidaminococcus_sp_D21; Adlercreutzia_equolifaciens_DSM_19450; Akkermansia_muciniphila_ATCC_BAA-835; Alistipes_finegoldii_DSM_17242; Alistipes_indistinctus_YIT_12060_DSM_22520; Alistipes_onderdonkii_DSM_19147; Alistipes_shahii_WAL_8301_DSM_19121; Anaerofustis_stercorihominis_DSM_17244; Anaerostipes_caccae_DSM_14662; Anaerotruncus_colihominis_DSM_17241; Bacteroides_caccae_ATCC_43185; Bacteroides_coprophilus_DSM_18228; Bacteroides_dorei_5_1_36/D4; Bacteroides_eggerthii_DSM_20697; Bacteroides_finegoldii_DSM_17565; Bacteroides_fragilis_3_1_12; Bacteroides_intestinalis_DSM_17393; Bacteroides_ovatus_ATCC_8483; Bacteroides_plebeius_DSM_17135; Bacteroides_sp_1_1_6; Bacteroides_sp_2_1_22; Bacteroides_sp_3_1_19; Bacteroides_sp_9_1_42FAA; Bacteroides_sp_D2; Bacteroides_stercoris_ATCC_43183; Bacteroides_thetaiotaomicron_VPI_5482; Bacteroides_uniformis_ATCC_8492; Bacteroides_vulgatus_ATCC_8482; Bifidobacterium_catenulatum_DSM_16992; Bifidobacterium_pseudocatenulatum_DSM_20438; Blautia_hansenii_DSM_20583; Blautia_hydrogenotrophica_DSM_10507; Bryantella_formatexigens_DSM_14469; Burkholderiales_bacterium_1_1_47; Butyrivibrio_crossotus_DSM_2876; Catenibacterium_mitsuokai_DSM_15897; Clostridium_bolteae_ATCC_BAA_613; Clostridium_hylemonae_DSM_15053; Clostridium_leptum_DSM_753; Clostridium_scindens_ATCC_35704; Clostridium_sp_L2-50; Clostridium_sp_M62-1; Clostridium_spiroforme_DSM_1552; Clostridium_sporogenes_DSM_795; Collinsella_aerofaciens_ATCC_25986; Collinsella_stercoris_DSM_13279; Coprococcus_comes_ATCC_27758; Coprococcus_eutactus_ATCC_27759; Desulfovibrio_piger_ATCC_29098; Dorea_formicigenerans_ATCC_27755; Dorea_longicatena_DSM_13814; Enterobacter_cloacae_subsp._cloacae_DSM_30054; Enterococcus_faecalis_DSM_20478; Eubacterium_biforme_DSM_3989; Eubacterium_dolichum_DSM_3991; Eubacterium_eligens_ATCC_27750; Eubacterium_rectale_ATCC_33656; Eubacterium_siraeum_DSM_15702; Eubacterium_ventriosum_ATCC_27560; Faecalibacterium_prausnitzii_A2-165; Holdemania_filiformis_DSM_12042; Lactobacillus_plantarum_subsp_plantarum_ATCC_14917; Mitsuokella_multacida_DSM_20544; Odoribacter_splanchnicus_DSM_20712; Olsenella_uli_DSM_7084; Parabacteroides_distasonis_ATCC_8503; Parabacteroides_merdae_ATCC_43184; Phocaeicola_coprocola_DSM_17136; Phocaeicola_dorei_DSM_17855; Prevotella_copri_DSM_18205; Roseburia_intestinalis_L1-82; Ruminococcus_flavefaciens_DSM_25089; Ruminococcus_gnavus_ATCC_29149; Ruminococcus_lactaris_ATCC_29176; Ruminococcus_torques_ATCC_27756; Slackia_exigua_ATCC_700122; Subdoligranulum_variabile_DSM_15176; Veillonella_dispar_DSM_20735
3384679	3384618	hComm				6		Acidaminococcus_fermentans_DSM_20731; Acidaminococcus_sp_D21; Adlercreutzia_equolifaciens_DSM_19450; Akkermansia_muciniphila_ATCC_BAA-835; Alistipes_finegoldii_DSM_17242; Alistipes_indistinctus_YIT_12060_DSM_22520; Alistipes_onderdonkii_DSM_19147; Alistipes_shahii_WAL_8301_DSM_19121; Anaerofustis_stercorihominis_DSM_17244; Anaerostipes_caccae_DSM_14662; Anaerotruncus_colihominis_DSM_17241; Bacteroides_caccae_ATCC_43185; Bacteroides_coprophilus_DSM_18228; Bacteroides_dorei_5_1_36/D4; Bacteroides_eggerthii_DSM_20697; Bacteroides_finegoldii_DSM_17565; Bacteroides_fragilis_3_1_12; Bacteroides_intestinalis_DSM_17393; Bacteroides_ovatus_ATCC_8483; Bacteroides_plebeius_DSM_17135; Bacteroides_sp_1_1_6; Bacteroides_sp_2_1_22; Bacteroides_sp_3_1_19; Bacteroides_sp_9_1_42FAA; Bacteroides_sp_D2; Bacteroides_stercoris_ATCC_43183; Bacteroides_thetaiotaomicron_VPI_5482; Bacteroides_uniformis_ATCC_8492; Bacteroides_vulgatus_ATCC_8482; Bifidobacterium_catenulatum_DSM_16992; Bifidobacterium_pseudocatenulatum_DSM_20438; Blautia_hansenii_DSM_20583; Blautia_hydrogenotrophica_DSM_10507; Bryantella_formatexigens_DSM_14469; Burkholderiales_bacterium_1_1_47; Butyrivibrio_crossotus_DSM_2876; Catenibacterium_mitsuokai_DSM_15897; Clostridium_bolteae_ATCC_BAA_613; Clostridium_hylemonae_DSM_15053; Clostridium_leptum_DSM_753; Clostridium_scindens_ATCC_35704; Clostridium_sp_L2-50; Clostridium_sp_M62-1; Clostridium_spiroforme_DSM_1552; Clostridium_sporogenes_DSM_795; Collinsella_aerofaciens_ATCC_25986; Collinsella_stercoris_DSM_13279; Coprococcus_comes_ATCC_27758; Coprococcus_eutactus_ATCC_27759; Desulfovibrio_piger_ATCC_29098; Dorea_formicigenerans_ATCC_27755; Dorea_longicatena_DSM_13814; Enterobacter_cloacae_subsp._cloacae_DSM_30054; Enterococcus_faecalis_DSM_20478; Eubacterium_biforme_DSM_3989; Eubacterium_dolichum_DSM_3991; Eubacterium_eligens_ATCC_27750; Eubacterium_rectale_ATCC_33656; Eubacterium_siraeum_DSM_15702; Eubacterium_ventriosum_ATCC_27560; Faecalibacterium_prausnitzii_A2-165; Holdemania_filiformis_DSM_12042; Lactobacillus_plantarum_subsp_plantarum_ATCC_14917; Mitsuokella_multacida_DSM_20544; Odoribacter_splanchnicus_DSM_20712; Olsenella_uli_DSM_7084; Parabacteroides_distasonis_ATCC_8503; Parabacteroides_merdae_ATCC_43184; Phocaeicola_coprocola_DSM_17136; Phocaeicola_dorei_DSM_17855; Prevotella_copri_DSM_18205; Roseburia_intestinalis_L1-82; Ruminococcus_flavefaciens_DSM_25089; Ruminococcus_gnavus_ATCC_29149; Ruminococcus_lactaris_ATCC_29176; Ruminococcus_torques_ATCC_27756; Slackia_exigua_ATCC_700122; Subdoligranulum_variabile_DSM_15176; Veillonella_dispar_DSM_20735
3384680	3384618	Onions				11	Onions_0	
3384681	3384618	Onions_Comm5				3		Acidaminococcus_sp_D21; Bacteroides_caccae_ATCC_43185; Bacteroides_dorei_5_1_36/D4; Bacteroides_fragilis_3_1_12; Bacteroides_sp_2_1_22; Catenibacterium_mitsuokai_DSM_15897; Clostridium_bolteae_ATCC_BAA_613; Clostridium_sp_M62-1; Clostridium_sporogenes_DSM_795; Collinsella_aerofaciens_ATCC_25986; Coprococcus_comes_ATCC_27758
